CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
12939,145,11,7574.91,2,4,4,244,10,At Risk
12940,167,14,9711.86,2,5,5,255,12,At Risk
12941,146,11,3476.34,2,4,4,244,10,At Risk
12942,122,11,2851.31,2,4,3,243,9,At Risk
12943,97,8,7688.35,3,4,4,344,11,Loyal Customers
12944,159,5,5015.63,2,3,4,234,9,At Risk
12945,162,12,8712.95,2,4,4,244,10,At Risk
12946,145,11,3863.16,2,4,4,244,10,At Risk
12947,147,12,8423.24,2,4,4,244,10,At Risk
12948,175,12,7820.84,2,4,4,244,10,At Risk
12949,187,14,9732.29,2,5,5,255,12,At Risk
12950,145,11,7037.99,2,4,4,244,10,At Risk
12951,129,13,4479.83,2,4,4,244,10,At Risk
12952,182,13,7024.87,2,4,4,244,10,At Risk
12953,160,13,6521.98,2,4,4,244,10,At Risk
12954,218,5,2922.44,1,3,4,134,8,At Risk
12955,161,13,3113.74,2,4,4,244,10,At Risk
12956,125,12,6263.36,2,4,4,244,10,At Risk
12957,204,12,2917.21,1,4,4,144,9,At Risk
12958,170,14,6013.64,2,5,4,254,11,At Risk
12959,94,8,3701.45,3,4,4,344,11,Loyal Customers
12960,135,12,5357.08,2,4,4,244,10,At Risk
12961,99,14,4854.82,3,5,4,354,12,Loyal Customers
12962,117,8,2937.88,2,4,4,244,10,At Risk
12963,140,12,6225.82,2,4,4,244,10,At Risk
12964,112,13,6497.77,2,4,4,244,10,At Risk
12965,183,6,2637.22,2,3,3,233,8,At Risk
12966,129,13,9018.24,2,4,4,244,10,At Risk
12967,199,10,3958.85,1,4,4,144,9,At Risk
12968,127,12,4241.04,2,4,4,244,10,At Risk
12969,132,10,4899.7,2,4,4,244,10,At Risk
12970,116,11,5981.51,2,4,4,244,10,At Risk
12971,284,6,4165.65,1,3,4,134,8,At Risk
12972,243,10,6461.87,1,4,4,144,9,At Risk
12973,132,14,7043.71,2,5,4,254,11,At Risk
12974,91,6,4489.74,3,3,4,334,10,Others
12975,112,7,4131.87,2,3,4,234,9,At Risk
12976,132,7,6775.79,2,3,4,234,9,At Risk
12977,119,11,4133.62,2,4,4,244,10,At Risk
12978,132,9,3975.47,2,4,4,244,10,At Risk
12979,122,13,4856.26,2,4,4,244,10,At Risk
12980,142,6,2895.95,2,3,4,234,9,At Risk
12981,118,10,6606.88,2,4,4,244,10,At Risk
12982,120,14,3588.3,2,5,4,254,11,At Risk
12983,166,10,5433.31,2,4,4,244,10,At Risk
12984,124,13,3735.66,2,4,4,244,10,At Risk
12985,90,11,2759.16,3,4,3,343,10,Others
12986,175,7,2183.03,2,3,3,233,8,At Risk
12987,114,9,4551.68,2,4,4,244,10,At Risk
12988,137,12,9961.4,2,4,5,245,11,At Risk
12989,173,7,4506.08,2,3,4,234,9,At Risk
12990,189,5,3514.53,2,3,4,234,9,At Risk
12991,154,14,4172.56,2,5,4,254,11,At Risk
12992,154,10,5168.28,2,4,4,244,10,At Risk
12993,112,11,5041.06,2,4,4,244,10,At Risk
12994,162,6,2848.05,2,3,3,233,8,At Risk
12995,113,6,4052.1,2,3,4,234,9,At Risk
12996,212,5,2583.27,1,3,3,133,7,At Risk
12997,150,9,4325.27,2,4,4,244,10,At Risk
12998,210,9,4694.65,1,4,4,144,9,At Risk
12999,173,13,9396.57,2,4,4,244,10,At Risk
13000,103,12,8273.37,2,4,4,244,10,At Risk
13001,138,8,3819.01,2,4,4,244,10,At Risk
13002,231,7,4951.68,1,3,4,134,8,At Risk
13003,134,13,4506.63,2,4,4,244,10,At Risk
13004,160,7,4731.59,2,3,4,234,9,At Risk
13005,175,12,4308.35,2,4,4,244,10,At Risk
13006,114,10,2458.24,2,4,3,243,9,At Risk
13007,109,8,4561.18,2,4,4,244,10,At Risk
13008,231,7,5806.67,1,3,4,134,8,At Risk
13009,116,7,4428.2,2,3,4,234,9,At Risk
13010,150,5,4285.02,2,3,4,234,9,At Risk
13011,201,5,2729.59,1,3,3,133,7,At Risk
13012,113,13,4433.93,2,4,4,244,10,At Risk
13013,182,11,4950.82,2,4,4,244,10,At Risk
13014,154,10,10147.57,2,4,5,245,11,At Risk
13015,136,9,4803.22,2,4,4,244,10,At Risk
13016,153,10,5560.46,2,4,4,244,10,At Risk
13017,145,13,9152.5,2,4,4,244,10,At Risk
13018,162,7,3482.26,2,3,4,234,9,At Risk
13019,141,14,9577.04,2,5,5,255,12,At Risk
13020,128,8,6635.18,2,4,4,244,10,At Risk
13021,169,8,3072.62,2,4,4,244,10,At Risk
13022,133,7,4762.96,2,3,4,234,9,At Risk
13023,129,6,1997.88,2,3,3,233,8,At Risk
13024,134,10,4894.0,2,4,4,244,10,At Risk
13025,191,14,8214.25,2,5,4,254,11,At Risk
13026,125,11,2757.36,2,4,3,243,9,At Risk
13027,138,6,1988.2,2,3,3,233,8,At Risk
13028,125,8,3978.75,2,4,4,244,10,At Risk
13029,159,12,7230.46,2,4,4,244,10,At Risk
13030,107,7,1877.49,2,3,3,233,8,At Risk
13031,103,13,5008.01,2,4,4,244,10,At Risk
13032,157,7,5415.84,2,3,4,234,9,At Risk
13033,156,7,3273.95,2,3,4,234,9,At Risk
13034,90,13,6548.67,3,4,4,344,11,Loyal Customers
13035,145,12,7911.09,2,4,4,244,10,At Risk
13036,135,13,7526.54,2,4,4,244,10,At Risk
13037,98,10,6132.53,3,4,4,344,11,Loyal Customers
13038,149,7,3197.46,2,3,4,234,9,At Risk
13039,137,10,3616.23,2,4,4,244,10,At Risk
13040,101,5,1475.91,3,3,3,333,9,Potential Loyalists
13041,129,12,11141.04,2,4,5,245,11,At Risk
13042,191,5,2276.23,2,3,3,233,8,At Risk
13043,105,7,2474.02,2,4,3,243,9,At Risk
13044,181,14,7643.3,2,5,4,254,11,At Risk
13045,179,14,4987.13,2,5,4,254,11,At Risk
13046,118,10,2382.76,2,4,3,243,9,At Risk
13047,143,11,5353.95,2,4,4,244,10,At Risk
13048,142,6,1833.8,2,3,3,233,8,At Risk
13049,132,8,5690.92,2,4,4,244,10,At Risk
13050,276,10,6703.81,1,4,4,144,9,At Risk
13051,109,14,7190.83,2,5,4,254,11,At Risk
13052,184,12,5219.33,2,4,4,244,10,At Risk
13053,181,5,3078.6,2,3,4,234,9,At Risk
13054,339,5,2033.17,1,3,3,133,7,At Risk
13055,114,14,7398.17,2,5,4,254,11,At Risk
13056,125,5,3577.07,2,3,4,234,9,At Risk
13057,202,10,4889.3,1,4,4,144,9,At Risk
13058,132,8,3741.4,2,4,4,244,10,At Risk
13059,215,6,2541.08,1,3,3,133,7,At Risk
13060,117,12,4096.92,2,4,4,244,10,At Risk
13061,152,12,6217.01,2,4,4,244,10,At Risk
13062,111,5,1483.11,2,3,3,233,8,At Risk
13063,145,14,5693.25,2,5,4,254,11,At Risk
13064,124,8,2956.22,2,4,4,244,10,At Risk
13065,134,8,3232.23,2,4,4,244,10,At Risk
13066,131,14,6580.58,2,5,4,254,11,At Risk
13067,96,7,3351.98,3,4,4,344,11,Loyal Customers
13068,146,9,3340.29,2,4,4,244,10,At Risk
13069,138,14,7933.49,2,5,4,254,11,At Risk
13070,147,13,9949.26,2,4,5,245,11,At Risk
13071,191,10,2806.37,2,4,3,243,9,At Risk
13072,139,12,4080.88,2,4,4,244,10,At Risk
13073,122,10,7453.89,2,4,4,244,10,At Risk
13074,132,9,6507.9,2,4,4,244,10,At Risk
13075,203,13,3283.1,1,4,4,144,9,At Risk
13076,207,6,3019.46,1,3,4,134,8,At Risk
13077,153,8,2370.77,2,4,3,243,9,At Risk
13078,107,13,7522.09,2,4,4,244,10,At Risk
13079,143,12,8605.18,2,4,4,244,10,At Risk
13080,120,9,3702.41,2,4,4,244,10,At Risk
13081,124,10,5359.42,2,4,4,244,10,At Risk
13082,99,13,10930.49,3,4,5,345,12,Loyal Customers
13083,119,9,3298.95,2,4,4,244,10,At Risk
13084,128,10,5441.1,2,4,4,244,10,At Risk
13085,80,10,6784.23,3,4,4,344,11,Loyal Customers
13086,208,10,8208.41,1,4,4,144,9,At Risk
13087,153,14,6053.09,2,5,4,254,11,At Risk
13088,142,6,3663.22,2,3,4,234,9,At Risk
13089,130,9,4502.1,2,4,4,244,10,At Risk
13090,165,8,3524.6,2,4,4,244,10,At Risk
13091,143,14,10917.31,2,5,5,255,12,At Risk
13092,146,11,4046.84,2,4,4,244,10,At Risk
13093,171,6,3269.05,2,3,4,234,9,At Risk
13094,134,11,7127.12,2,4,4,244,10,At Risk
13095,287,6,1857.98,1,3,3,133,7,At Risk
13096,292,7,2777.03,1,4,3,143,8,At Risk
13097,120,10,3039.92,2,4,4,244,10,At Risk
13098,111,11,6922.45,2,4,4,244,10,At Risk
13099,162,9,6304.42,2,4,4,244,10,At Risk
13100,174,10,4281.32,2,4,4,244,10,At Risk
13101,157,6,4321.12,2,3,4,234,9,At Risk
13102,91,7,1678.61,3,4,3,343,10,Others
13103,154,11,6200.69,2,4,4,244,10,At Risk
13104,114,8,3895.49,2,4,4,244,10,At Risk
13105,165,7,4809.12,2,4,4,244,10,At Risk
13106,198,7,2143.98,1,4,3,143,8,At Risk
13107,175,13,7471.45,2,4,4,244,10,At Risk
13108,264,5,1805.83,1,3,3,133,7,At Risk
13109,93,13,5087.42,3,4,4,344,11,Loyal Customers
13110,123,6,4905.15,2,3,4,234,9,At Risk
13111,169,12,6014.2,2,4,4,244,10,At Risk
13112,134,9,3021.97,2,4,4,244,10,At Risk
13113,157,9,3994.65,2,4,4,244,10,At Risk
13114,129,11,6952.43,2,4,4,244,10,At Risk
13115,113,10,2337.7,2,4,3,243,9,At Risk
13116,142,6,2190.45,2,3,3,233,8,At Risk
13117,179,13,3400.38,2,4,4,244,10,At Risk
13118,180,8,3671.7,2,4,4,244,10,At Risk
13119,199,10,3968.3,1,4,4,144,9,At Risk
13120,291,8,2605.38,1,4,3,143,8,At Risk
13121,194,5,2385.19,1,3,3,133,7,At Risk
13122,147,13,9670.21,2,4,5,245,11,At Risk
13123,243,5,2767.06,1,3,3,133,7,At Risk
13124,111,9,3565.18,2,4,4,244,10,At Risk
13125,136,8,5559.95,2,4,4,244,10,At Risk
13126,240,5,3624.74,1,3,4,134,8,At Risk
13127,104,8,4450.8,2,4,4,244,10,At Risk
13128,118,13,9804.66,2,4,5,245,11,At Risk
13129,212,7,4202.42,1,4,4,144,9,At Risk
13130,103,11,3973.69,2,4,4,244,10,At Risk
13131,233,5,3527.27,1,3,4,134,8,At Risk
13132,127,10,7344.37,2,4,4,244,10,At Risk
13133,160,10,7777.69,2,4,4,244,10,At Risk
13134,126,14,7398.07,2,5,4,254,11,At Risk
13135,166,11,7987.05,2,4,4,244,10,At Risk
13136,138,13,12164.78,2,4,5,245,11,At Risk
13137,170,10,3999.82,2,4,4,244,10,At Risk
13138,124,12,4768.76,2,4,4,244,10,At Risk
13139,190,14,5104.57,2,5,4,254,11,At Risk
13140,113,12,3888.64,2,4,4,244,10,At Risk
13141,137,5,3559.73,2,3,4,234,9,At Risk
13142,185,9,6754.75,2,4,4,244,10,At Risk
13143,109,9,5838.99,2,4,4,244,10,At Risk
13144,91,14,3484.57,3,5,4,354,12,Loyal Customers
13145,102,9,5919.44,2,4,4,244,10,At Risk
13146,109,8,6440.83,2,4,4,244,10,At Risk
13147,100,12,5879.52,3,4,4,344,11,Loyal Customers
13148,107,12,3275.0,2,4,4,244,10,At Risk
13149,85,11,5334.5,3,4,4,344,11,Loyal Customers
13150,147,5,4397.85,2,3,4,234,9,At Risk
13151,134,14,5634.39,2,5,4,254,11,At Risk
13152,171,5,2635.23,2,3,3,233,8,At Risk
13153,309,6,3919.81,1,3,4,134,8,At Risk
13154,184,8,4947.04,2,4,4,244,10,At Risk
13155,149,6,3076.65,2,3,4,234,9,At Risk
13156,134,6,4215.59,2,3,4,234,9,At Risk
13157,137,10,3531.67,2,4,4,244,10,At Risk
13158,83,9,4501.08,3,4,4,344,11,Loyal Customers
13159,131,13,3838.36,2,4,4,244,10,At Risk
13160,140,7,4538.44,2,4,4,244,10,At Risk
13161,97,7,3590.42,3,4,4,344,11,Loyal Customers
13162,114,13,3529.53,2,4,4,244,10,At Risk
13163,136,12,9849.61,2,4,5,245,11,At Risk
13164,180,10,6592.65,2,4,4,244,10,At Risk
13165,205,7,3733.68,1,4,4,144,9,At Risk
13166,160,9,7140.29,2,4,4,244,10,At Risk
13167,185,8,2152.13,2,4,3,243,9,At Risk
13168,114,13,4719.48,2,4,4,244,10,At Risk
13169,103,12,7092.76,2,4,4,244,10,At Risk
13170,197,10,3452.77,1,4,4,144,9,At Risk
13171,97,7,6529.27,3,4,4,344,11,Loyal Customers
13172,284,5,3910.11,1,3,4,134,8,At Risk
13173,121,10,7249.75,2,4,4,244,10,At Risk
13174,98,12,3259.5,3,4,4,344,11,Loyal Customers
13175,105,14,3774.72,2,5,4,254,11,At Risk
13176,146,8,2948.42,2,4,4,244,10,At Risk
13177,136,11,4548.26,2,4,4,244,10,At Risk
13178,206,7,2655.27,1,4,3,143,8,At Risk
13179,149,5,1246.27,2,3,3,233,8,At Risk
13180,250,7,2503.7,1,4,3,143,8,At Risk
13181,207,11,5376.93,1,4,4,144,9,At Risk
13182,152,5,3549.4,2,3,4,234,9,At Risk
13183,146,6,2508.76,2,3,3,233,8,At Risk
13184,112,5,3284.26,2,3,4,234,9,At Risk
13185,166,13,4429.69,2,4,4,244,10,At Risk
13186,170,7,3218.54,2,4,4,244,10,At Risk
13187,117,12,4873.2,2,4,4,244,10,At Risk
13188,151,11,5039.79,2,4,4,244,10,At Risk
13189,152,12,6787.12,2,4,4,244,10,At Risk
13190,122,7,3066.57,2,4,4,244,10,At Risk
13191,151,7,3777.1,2,4,4,244,10,At Risk
13192,159,14,5875.22,2,5,4,254,11,At Risk
13193,219,11,6843.86,1,4,4,144,9,At Risk
13194,93,6,3034.71,3,3,4,334,10,Others
13195,171,9,4499.7,2,4,4,244,10,At Risk
13196,204,6,1622.39,1,3,3,133,7,At Risk
13197,139,12,4579.7,2,4,4,244,10,At Risk
13198,181,10,5903.01,2,4,4,244,10,At Risk
13199,130,8,6131.03,2,4,4,244,10,At Risk
13200,191,19,41190.98,2,5,5,255,12,At Risk
13201,234,27,42150.72,1,5,5,155,11,At Risk
13202,130,22,37685.89,2,5,5,255,12,At Risk
13203,160,21,39169.84,2,5,5,255,12,At Risk
13204,231,19,33213.95,1,5,5,155,11,At Risk
13205,157,23,53093.85,2,5,5,255,12,At Risk
13206,133,26,30132.56,2,5,5,255,12,At Risk
13207,148,17,19682.51,2,5,5,255,12,At Risk
13208,171,27,40433.88,2,5,5,255,12,At Risk
13209,157,24,20978.64,2,5,5,255,12,At Risk
13210,170,22,40056.17,2,5,5,255,12,At Risk
13211,150,21,51354.48,2,5,5,255,12,At Risk
13212,169,23,45551.33,2,5,5,255,12,At Risk
13213,200,16,17184.41,1,5,5,155,11,At Risk
13214,149,22,47318.1,2,5,5,255,12,At Risk
13215,128,21,29164.04,2,5,5,255,12,At Risk
13216,211,16,31358.11,1,5,5,155,11,At Risk
13217,156,24,24788.77,2,5,5,255,12,At Risk
13218,296,19,19790.65,1,5,5,155,11,At Risk
13219,179,24,51891.58,2,5,5,255,12,At Risk
13220,132,17,44334.29,2,5,5,255,12,At Risk
13221,191,19,25716.11,2,5,5,255,12,At Risk
13222,221,18,39188.11,1,5,5,155,11,At Risk
13223,244,27,39075.19,1,5,5,155,11,At Risk
13224,193,26,31399.92,1,5,5,155,11,At Risk
13225,169,16,17570.68,2,5,5,255,12,At Risk
13226,173,23,42954.34,2,5,5,255,12,At Risk
13227,152,23,65502.53,2,5,5,255,12,At Risk
13228,150,22,57895.77,2,5,5,255,12,At Risk
13229,185,19,17662.5,2,5,5,255,12,At Risk
13230,172,19,28259.99,2,5,5,255,12,At Risk
13231,315,16,30677.55,1,5,5,155,11,At Risk
13232,183,26,48956.47,2,5,5,255,12,At Risk
13233,152,15,20988.17,2,5,5,255,12,At Risk
13234,223,18,37501.76,1,5,5,155,11,At Risk
13235,173,24,61132.71,2,5,5,255,12,At Risk
13236,192,15,12872.65,1,5,5,155,11,At Risk
13237,280,17,38935.38,1,5,5,155,11,At Risk
13238,169,29,49366.13,2,5,5,255,12,At Risk
13239,195,22,19570.85,1,5,5,155,11,At Risk
13240,247,17,16059.29,1,5,5,155,11,At Risk
13241,188,17,24818.36,2,5,5,255,12,At Risk
13242,176,27,39862.74,2,5,5,255,12,At Risk
13243,217,27,26301.53,1,5,5,155,11,At Risk
13244,165,15,23149.58,2,5,5,255,12,At Risk
13245,143,22,63042.62,2,5,5,255,12,At Risk
13246,174,23,48508.45,2,5,5,255,12,At Risk
13247,132,26,26925.83,2,5,5,255,12,At Risk
13248,147,29,40056.35,2,5,5,255,12,At Risk
13249,187,27,56712.62,2,5,5,255,12,At Risk
13250,166,27,27562.12,2,5,5,255,12,At Risk
13251,137,25,32544.31,2,5,5,255,12,At Risk
13252,171,25,65585.76,2,5,5,255,12,At Risk
13253,203,26,45632.26,1,5,5,155,11,At Risk
13254,167,17,23545.48,2,5,5,255,12,At Risk
13255,156,29,62220.12,2,5,5,255,12,At Risk
13256,162,16,31882.46,2,5,5,255,12,At Risk
13257,121,27,32719.9,2,5,5,255,12,At Risk
13258,198,29,41596.48,1,5,5,155,11,At Risk
13259,180,28,35627.06,2,5,5,255,12,At Risk
13260,181,15,15409.01,2,5,5,255,12,At Risk
13261,222,15,17799.28,1,5,5,155,11,At Risk
13262,215,19,38242.57,1,5,5,155,11,At Risk
13263,138,29,63648.21,2,5,5,255,12,At Risk
13264,190,21,43251.11,2,5,5,255,12,At Risk
13265,184,18,20767.82,2,5,5,255,12,At Risk
13266,139,19,31802.67,2,5,5,255,12,At Risk
13267,157,29,70341.89,2,5,5,255,12,At Risk
13268,218,28,39617.64,1,5,5,155,11,At Risk
13269,240,23,58539.89,1,5,5,155,11,At Risk
13270,193,16,26718.72,1,5,5,155,11,At Risk
13271,210,22,38952.52,1,5,5,155,11,At Risk
13272,141,26,37456.74,2,5,5,255,12,At Risk
13273,173,27,43092.22,2,5,5,255,12,At Risk
13274,176,27,69121.18,2,5,5,255,12,At Risk
13275,204,16,25146.34,1,5,5,155,11,At Risk
13276,142,25,46167.4,2,5,5,255,12,At Risk
13277,164,25,40472.23,2,5,5,255,12,At Risk
13278,178,20,39963.69,2,5,5,255,12,At Risk
13279,140,22,42504.03,2,5,5,255,12,At Risk
13280,179,25,68759.29,2,5,5,255,12,At Risk
13281,175,16,46450.61,2,5,5,255,12,At Risk
13282,280,28,59530.56,1,5,5,155,11,At Risk
13283,193,29,65678.09,1,5,5,155,11,At Risk
13284,129,16,25858.57,2,5,5,255,12,At Risk
13285,145,29,74221.58,2,5,5,255,12,At Risk
13286,214,15,27101.56,1,5,5,155,11,At Risk
13287,168,16,32708.43,2,5,5,255,12,At Risk
13288,167,24,58913.34,2,5,5,255,12,At Risk
13289,198,21,27881.15,1,5,5,155,11,At Risk
13290,247,18,49303.03,1,5,5,155,11,At Risk
13291,153,18,23488.29,2,5,5,255,12,At Risk
13292,151,27,79362.31,2,5,5,255,12,At Risk
13293,201,24,67442.05,1,5,5,155,11,At Risk
13294,241,19,29925.61,1,5,5,155,11,At Risk
13295,148,18,40061.1,2,5,5,255,12,At Risk
13296,202,21,47131.67,1,5,5,155,11,At Risk
13297,196,18,15897.39,1,5,5,155,11,At Risk
13298,184,17,39690.6,2,5,5,255,12,At Risk
13299,215,24,70864.8,1,5,5,155,11,At Risk
13300,140,29,77130.0,2,5,5,255,12,At Risk
13301,182,24,29511.23,2,5,5,255,12,At Risk
13302,183,29,38702.37,2,5,5,255,12,At Risk
13303,239,27,22834.56,1,5,5,155,11,At Risk
13304,162,21,35379.4,2,5,5,255,12,At Risk
13305,203,29,21622.01,1,5,5,155,11,At Risk
13306,180,29,61404.12,2,5,5,255,12,At Risk
13307,160,23,25046.81,2,5,5,255,12,At Risk
13308,178,20,31806.18,2,5,5,255,12,At Risk
13309,139,19,33511.79,2,5,5,255,12,At Risk
13310,285,15,22062.42,1,5,5,155,11,At Risk
13311,197,20,33311.27,1,5,5,155,11,At Risk
13312,193,26,61670.3,1,5,5,155,11,At Risk
13313,135,26,86108.11,2,5,5,255,12,At Risk
13314,237,18,36330.37,1,5,5,155,11,At Risk
13315,230,23,25329.55,1,5,5,155,11,At Risk
13316,138,21,31730.13,2,5,5,255,12,At Risk
13317,251,19,36973.49,1,5,5,155,11,At Risk
13318,208,19,40561.36,1,5,5,155,11,At Risk
13319,143,27,54301.99,2,5,5,255,12,At Risk
13320,198,24,41058.58,1,5,5,155,11,At Risk
13321,170,25,21773.2,2,5,5,255,12,At Risk
13322,179,20,45710.55,2,5,5,255,12,At Risk
13323,173,23,21822.65,2,5,5,255,12,At Risk
13324,207,20,44846.98,1,5,5,155,11,At Risk
13325,147,21,38469.34,2,5,5,255,12,At Risk
13326,158,17,26237.05,2,5,5,255,12,At Risk
13327,191,22,38936.76,2,5,5,255,12,At Risk
13328,182,29,72707.24,2,5,5,255,12,At Risk
13329,175,18,22187.49,2,5,5,255,12,At Risk
13330,198,23,41793.07,1,5,5,155,11,At Risk
13331,220,24,51805.93,1,5,5,155,11,At Risk
13332,176,19,39903.52,2,5,5,255,12,At Risk
13333,188,25,44510.8,2,5,5,255,12,At Risk
13334,155,16,25310.28,2,5,5,255,12,At Risk
13335,201,20,46465.17,1,5,5,155,11,At Risk
13336,139,26,41408.82,2,5,5,255,12,At Risk
13337,243,16,32268.95,1,5,5,155,11,At Risk
13338,163,19,26525.01,2,5,5,255,12,At Risk
13339,122,25,55175.71,2,5,5,255,12,At Risk
13340,204,27,23056.34,1,5,5,155,11,At Risk
13341,284,22,40703.33,1,5,5,155,11,At Risk
13342,175,21,40352.88,2,5,5,255,12,At Risk
13343,194,24,55486.07,1,5,5,155,11,At Risk
13344,190,16,26890.61,2,5,5,255,12,At Risk
13345,375,17,27475.04,1,5,5,155,11,At Risk
13346,158,23,61513.11,2,5,5,255,12,At Risk
13347,216,20,42198.64,1,5,5,155,11,At Risk
13348,172,22,32341.95,2,5,5,255,12,At Risk
13349,135,17,33284.73,2,5,5,255,12,At Risk
13350,135,22,25456.6,2,5,5,255,12,At Risk
13351,204,26,38987.46,1,5,5,155,11,At Risk
13352,210,23,35918.62,1,5,5,155,11,At Risk
13353,159,26,44734.45,2,5,5,255,12,At Risk
13354,182,19,56248.1,2,5,5,255,12,At Risk
13355,246,22,41446.01,1,5,5,155,11,At Risk
13356,205,25,54972.75,1,5,5,155,11,At Risk
13357,185,25,51355.01,2,5,5,255,12,At Risk
13358,219,23,20061.55,1,5,5,155,11,At Risk
13359,188,24,38913.52,2,5,5,255,12,At Risk
13360,143,25,54390.87,2,5,5,255,12,At Risk
13361,193,25,31236.13,1,5,5,155,11,At Risk
13362,150,15,17475.6,2,5,5,255,12,At Risk
13363,167,19,23358.54,2,5,5,255,12,At Risk
13364,178,17,18668.34,2,5,5,255,12,At Risk
13365,210,27,74768.8,1,5,5,155,11,At Risk
13366,305,18,48635.36,1,5,5,155,11,At Risk
13367,135,16,18730.48,2,5,5,255,12,At Risk
13368,286,15,23248.46,1,5,5,155,11,At Risk
13369,127,24,50060.93,2,5,5,255,12,At Risk
13370,246,20,27310.16,1,5,5,155,11,At Risk
13371,160,20,47572.24,2,5,5,255,12,At Risk
13372,169,22,35706.45,2,5,5,255,12,At Risk
13373,196,29,54658.63,1,5,5,155,11,At Risk
13374,233,17,32559.53,1,5,5,155,11,At Risk
13375,200,27,60566.99,1,5,5,155,11,At Risk
13376,244,23,62563.09,1,5,5,155,11,At Risk
13377,200,24,52963.52,1,5,5,155,11,At Risk
13378,156,25,28103.3,2,5,5,255,12,At Risk
13379,229,19,34449.51,1,5,5,155,11,At Risk
13380,215,18,41871.4,1,5,5,155,11,At Risk
13381,210,16,13982.25,1,5,5,155,11,At Risk
13382,186,17,23051.84,2,5,5,255,12,At Risk
13383,172,17,20323.66,2,5,5,255,12,At Risk
13384,148,29,64588.85,2,5,5,255,12,At Risk
13385,142,24,50246.79,2,5,5,255,12,At Risk
13386,178,22,35146.36,2,5,5,255,12,At Risk
13387,220,19,24933.24,1,5,5,155,11,At Risk
13388,177,25,31486.48,2,5,5,255,12,At Risk
13389,159,15,31301.84,2,5,5,255,12,At Risk
13390,129,16,22119.18,2,5,5,255,12,At Risk
13391,158,23,20974.82,2,5,5,255,12,At Risk
13392,198,19,48402.45,1,5,5,155,11,At Risk
13393,153,16,30831.65,2,5,5,255,12,At Risk
13394,139,18,27134.85,2,5,5,255,12,At Risk
13395,137,26,47684.47,2,5,5,255,12,At Risk
13396,187,18,26219.03,2,5,5,255,12,At Risk
13397,192,21,19276.41,1,5,5,155,11,At Risk
13398,161,26,35014.18,2,5,5,255,12,At Risk
13399,211,28,49417.6,1,5,5,155,11,At Risk
13400,280,2,398.57,1,2,2,122,5,At Risk
13401,389,3,193.91,1,2,1,121,4,Hibernating
13402,282,1,158.69,1,1,1,111,3,Hibernating
13403,561,1,56.53,1,1,1,111,3,Hibernating
13404,225,1,46.8,1,1,1,111,3,Hibernating
13405,354,1,231.79,1,1,2,112,4,Hibernating
13406,207,1,21.56,1,1,1,111,3,Hibernating
13407,314,1,91.74,1,1,1,111,3,Hibernating
13408,232,3,262.25,1,2,2,122,5,At Risk
13409,534,1,106.85,1,1,1,111,3,Hibernating
13410,211,2,299.93,1,2,2,122,5,At Risk
13411,512,1,63.33,1,1,1,111,3,Hibernating
13412,376,1,249.24,1,1,2,112,4,Hibernating
13413,223,3,849.31,1,2,3,123,6,At Risk
13414,346,2,189.41,1,2,1,121,4,Hibernating
13415,395,2,289.19,1,2,2,122,5,At Risk
13416,588,3,394.55,1,2,2,122,5,At Risk
13417,594,2,290.55,1,2,2,122,5,At Risk
13418,281,2,125.98,1,2,1,121,4,Hibernating
13419,561,3,231.0,1,2,2,122,5,At Risk
13420,236,1,59.15,1,1,1,111,3,Hibernating
13421,362,2,235.49,1,2,2,122,5,At Risk
13422,260,2,161.12,1,2,1,121,4,Hibernating
13423,533,3,378.86,1,2,2,122,5,At Risk
13424,367,2,116.39,1,2,1,121,4,Hibernating
13425,724,1,239.43,1,1,2,112,4,Hibernating
13426,238,3,159.85,1,2,1,121,4,Hibernating
13427,235,1,66.16,1,1,1,111,3,Hibernating
13428,262,3,379.62,1,2,2,122,5,At Risk
13429,456,3,386.16,1,2,2,122,5,At Risk
13430,809,1,57.82,1,1,1,111,3,Hibernating
13431,514,3,111.69,1,2,1,121,4,Hibernating
13432,408,3,209.41,1,2,1,121,4,Hibernating
13433,261,3,311.59,1,2,2,122,5,At Risk
13434,374,3,606.25,1,2,2,122,5,At Risk
13435,483,1,51.32,1,1,1,111,3,Hibernating
13436,272,2,332.02,1,2,2,122,5,At Risk
13437,705,2,219.61,1,2,1,121,4,Hibernating
13438,866,1,177.3,1,1,1,111,3,Hibernating
13439,272,2,191.98,1,2,1,121,4,Hibernating
13440,395,2,96.77,1,2,1,121,4,Hibernating
13441,305,3,135.5,1,2,1,121,4,Hibernating
13442,386,2,130.44,1,2,1,121,4,Hibernating
13443,393,2,144.06,1,2,1,121,4,Hibernating
13444,397,3,165.12,1,2,1,121,4,Hibernating
13445,389,3,233.29,1,2,2,122,5,At Risk
13446,575,2,244.3,1,2,2,122,5,At Risk
13447,270,2,202.51,1,2,1,121,4,Hibernating
13448,198,3,357.3,1,2,2,122,5,At Risk
13449,266,3,312.17,1,2,2,122,5,At Risk
13450,451,3,290.48,1,2,2,122,5,At Risk
13451,231,3,460.54,1,2,2,122,5,At Risk
13452,338,2,355.91,1,2,2,122,5,At Risk
13453,374,3,336.82,1,2,2,122,5,At Risk
